sample_id,Strain,Relative Change
Cecum_Day7,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.4533929461255173
Duodenum_Day21,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.0757966807612509
Duodenum_Day35,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,0.02700300972485481
Duodenum_Day7,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.036216410203784744
Feces_Day1,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.25753366858385096
Feces_Day21,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.26302076408190755
Feces_Day35,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.2393825212571592
Feces_Day7,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.38999685252145766
Cecum_Day1,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.07104168505468911
Cecum_Day21,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.345830832587839
Cecum_Day35,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.6247421545498828
Cecum_Day7,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.03392822242192528
Duodenum_Day21,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.006373714717274659
Duodenum_Day35,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.06209148784670537
Duodenum_Day7,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.06264215159727371
Feces_Day1,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.32892006290163867
Feces_Day21,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.2056549645226533
Feces_Day35,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.09644134309304508
Feces_Day7,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.5895732070454698
Cecum_Day1,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.11268681380769507
Cecum_Day21,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.3333710579887881
Cecum_Day35,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.7523405288926288
Cecum_Day7,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.18430789384500845
Duodenum_Day21,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.007109406373078997
Duodenum_Day35,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.04294110987851063
Duodenum_Day7,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,-0.17393649997114613
Feces_Day1,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,-0.017165164205958927
Feces_Day21,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.490973317605929
Feces_Day35,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,0.40830223177661873
Feces_Day7,Saccharomyces_yjm1574_gca_000978285.Sc_YJM1574_v1,-0.4537363163057506
Cecum_Day1,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.11126677954923903
Cecum_Day21,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.31655532812273934
Cecum_Day35,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.7373042118276525
Cecum_Day7,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.30278412008504896
Duodenum_Day21,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.012761340914137165
Duodenum_Day35,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.020062850487454043
Duodenum_Day7,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.08288501868132325
Feces_Day1,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.2819236229573532
Feces_Day21,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.19659698670412773
Feces_Day35,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.4034457025542215
Feces_Day7,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.5823276931327435
Cecum_Day1,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.025833056570101043
Cecum_Day21,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.30860491622119834
Cecum_Day35,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.638455234132415
Cecum_Day7,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.3935152649692679
Duodenum_Day21,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.11391480065408022
Duodenum_Day35,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.07534351838197928
Duodenum_Day7,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.05010423638977546
Feces_Day1,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.3901873081022731
Feces_Day21,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.4534463567759044
Feces_Day35,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.31152969822848786
Feces_Day7,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.5819658663922165
Cecum_Day1,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.11382644889803695
Cecum_Day21,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.3502058508925141
Cecum_Day35,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.5906971602720066
Cecum_Day7,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.1266399975591137
Duodenum_Day21,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-0.0846507811920052
Duodenum_Day35,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.08542216577205242
Duodenum_Day7,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.03453255885914963
Feces_Day1,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.05400379762513108
Feces_Day21,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-0.16181773455215231
Feces_Day35,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.40031782717527253
Feces_Day7,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-0.4593928026618459
Cecum_Day1,Penicillium_gca_001773325.ASM177332v1,-0.039806687333595825
Cecum_Day21,Penicillium_gca_001773325.ASM177332v1,0.318183688428892
Cecum_Day35,Penicillium_gca_001773325.ASM177332v1,0.8248540083612304
Cecum_Day7,Penicillium_gca_001773325.ASM177332v1,0.22617907151246142
Duodenum_Day21,Penicillium_gca_001773325.ASM177332v1,-0.11903750266464286
Duodenum_Day35,Penicillium_gca_001773325.ASM177332v1,-0.14731387149454145
Duodenum_Day7,Penicillium_gca_001773325.ASM177332v1,-0.1428023158915681
Feces_Day1,Penicillium_gca_001773325.ASM177332v1,-0.43076876625934757
Feces_Day21,Penicillium_gca_001773325.ASM177332v1,-0.22476500048285497
Feces_Day35,Penicillium_gca_001773325.ASM177332v1,0.35314901545038513
Feces_Day7,Penicillium_gca_001773325.ASM177332v1,-0.47532387450620583
Cecum_Day1,Penicillium_gca_002016555.ASM201655v1,-0.0030290234224681356
Cecum_Day21,Penicillium_gca_002016555.ASM201655v1,0.31083109703187395
Cecum_Day35,Penicillium_gca_002016555.ASM201655v1,0.7664586223333083
Cecum_Day7,Penicillium_gca_002016555.ASM201655v1,-0.025452548867497482
Duodenum_Day21,Penicillium_gca_002016555.ASM201655v1,-0.033668329808135944
Duodenum_Day35,Penicillium_gca_002016555.ASM201655v1,-0.029944497995870734
Duodenum_Day7,Penicillium_gca_002016555.ASM201655v1,-0.07366733072740139
Feces_Day1,Penicillium_gca_002016555.ASM201655v1,-0.2607254183356096
Feces_Day21,Penicillium_gca_002016555.ASM201655v1,0.36539491669620805
Feces_Day35,Penicillium_gca_002016555.ASM201655v1,0.3217518618298123
Feces_Day7,Penicillium_gca_002016555.ASM201655v1,-0.6296909585751089
Cecum_Day1,Penicillium_gca_002072245.ASM207224v1,0.09104617877339827
Cecum_Day21,Penicillium_gca_002072245.ASM207224v1,0.3208915155588916
Cecum_Day35,Penicillium_gca_002072245.ASM207224v1,0.7352041883492519
Cecum_Day7,Penicillium_gca_002072245.ASM207224v1,-0.06962986195601806
Duodenum_Day21,Penicillium_gca_002072245.ASM207224v1,0.0012721638619201947
Duodenum_Day35,Penicillium_gca_002072245.ASM207224v1,0.07515593074976978
Duodenum_Day7,Penicillium_gca_002072245.ASM207224v1,-0.18841599420991928
Feces_Day1,Penicillium_gca_002072245.ASM207224v1,-0.27437178230476134
Feces_Day21,Penicillium_gca_002072245.ASM207224v1,0.2045751277216903
Feces_Day35,Penicillium_gca_002072245.ASM207224v1,-0.1735787509947173
Feces_Day7,Penicillium_gca_002072245.ASM207224v1,-0.5797177354532905
Cecum_Day1,Penicillium_gca_002072265.ASM207226v1,0.06605476283232914
Cecum_Day21,Penicillium_gca_002072265.ASM207226v1,0.3287626678717137
Cecum_Day35,Penicillium_gca_002072265.ASM207226v1,0.5844118705447923
Cecum_Day7,Penicillium_gca_002072265.ASM207226v1,
Duodenum_Day21,Penicillium_gca_002072265.ASM207226v1,0.11104530960478654
Duodenum_Day35,Penicillium_gca_002072265.ASM207226v1,0.017448719831378856
Duodenum_Day7,Penicillium_gca_002072265.ASM207226v1,-0.09478280091946711
Feces_Day1,Penicillium_gca_002072265.ASM207226v1,-0.23721235290930487
Feces_Day21,Penicillium_gca_002072265.ASM207226v1,
Feces_Day35,Penicillium_gca_002072265.ASM207226v1,0.2950009488805736
Feces_Day7,Penicillium_gca_002072265.ASM207226v1,-0.4513552964466061
Cecum_Day1,Penicillium_gca_002072345.ASM207234v1,-0.07084055161158709
Cecum_Day21,Penicillium_gca_002072345.ASM207234v1,-0.7332451598389984
Cecum_Day35,Penicillium_gca_002072345.ASM207234v1,0.7858268624758507
Cecum_Day7,Penicillium_gca_002072345.ASM207234v1,-0.035947568828539556
Duodenum_Day21,Penicillium_gca_002072345.ASM207234v1,-0.03981206574900753
Duodenum_Day35,Penicillium_gca_002072345.ASM207234v1,-0.025009897202854514
Duodenum_Day7,Penicillium_gca_002072345.ASM207234v1,-0.009494466328562101
Feces_Day1,Penicillium_gca_002072345.ASM207234v1,-0.3152013352530445
Feces_Day21,Penicillium_gca_002072345.ASM207234v1,0.19729303994435288
Feces_Day35,Penicillium_gca_002072345.ASM207234v1,0.38192024248081813
Feces_Day7,Penicillium_gca_002072345.ASM207234v1,-0.44755930643125796
Cecum_Day1,Penicillium_gca_002072375.ASM207237v1,-0.4944470704757471
Cecum_Day21,Penicillium_gca_002072375.ASM207237v1,0.3393568069730373
Cecum_Day35,Penicillium_gca_002072375.ASM207237v1,0.7092098085544507
Cecum_Day7,Penicillium_gca_002072375.ASM207237v1,-0.3184203452339516
Duodenum_Day21,Penicillium_gca_002072375.ASM207237v1,0.1334003616467183
Duodenum_Day35,Penicillium_gca_002072375.ASM207237v1,-0.10202080536600766
Duodenum_Day7,Penicillium_gca_002072375.ASM207237v1,0.13220795158482845
Feces_Day1,Penicillium_gca_002072375.ASM207237v1,0.1691999142056515
Feces_Day21,Penicillium_gca_002072375.ASM207237v1,0.0968326033894309
Feces_Day35,Penicillium_gca_002072375.ASM207237v1,-0.0010775907822755393
Feces_Day7,Penicillium_gca_002072375.ASM207237v1,-0.2597628343319953
Cecum_Day1,Penicillium_gca_002072405.ASM207240v1,0.06242062453176178
Cecum_Day21,Penicillium_gca_002072405.ASM207240v1,-0.040964937415891356
Cecum_Day35,Penicillium_gca_002072405.ASM207240v1,0.8026232958958814
Cecum_Day7,Penicillium_gca_002072405.ASM207240v1,0.1528047727964288
Duodenum_Day21,Penicillium_gca_002072405.ASM207240v1,0.154758442705607
Duodenum_Day35,Penicillium_gca_002072405.ASM207240v1,-0.0807626995409425
Duodenum_Day7,Penicillium_gca_002072405.ASM207240v1,-0.11625464967892407
Feces_Day1,Penicillium_gca_002072405.ASM207240v1,-0.24662562007825928
Feces_Day21,Penicillium_gca_002072405.ASM207240v1,-0.3496577868138686
Feces_Day35,Penicillium_gca_002072405.ASM207240v1,-0.24705526144231693
Feces_Day7,Penicillium_gca_002072405.ASM207240v1,-0.3864830592764916
Cecum_Day1,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.09755095838048922
Cecum_Day21,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.289932216301644
Cecum_Day35,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.46057799543358446
Cecum_Day7,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.12142050570587437
Duodenum_Day21,Penicillium_phi26_gca_000315665.PdigPHI26_v1,-0.15873574390955603
Duodenum_Day35,Penicillium_phi26_gca_000315665.PdigPHI26_v1,-0.031572474268033446
Duodenum_Day7,Penicillium_phi26_gca_000315665.PdigPHI26_v1,-0.5105142315530486
Feces_Day1,Penicillium_phi26_gca_000315665.PdigPHI26_v1,-0.40882356428847366
Feces_Day21,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.18724857151260776
Feces_Day35,Penicillium_phi26_gca_000315665.PdigPHI26_v1,0.012462878358979967
Feces_Day7,Penicillium_phi26_gca_000315665.PdigPHI26_v1,-0.5863575011799043
Cecum_Day1,Penicillium_Wisconsin_54,0.10075206905859702
Cecum_Day21,Penicillium_Wisconsin_54,0.29223210411341194
Cecum_Day35,Penicillium_Wisconsin_54,0.7655347900508975
Cecum_Day7,Penicillium_Wisconsin_54,0.19118191501917314
Duodenum_Day21,Penicillium_Wisconsin_54,-0.05549971547364185
Duodenum_Day35,Penicillium_Wisconsin_54,0.014052915661391996
Duodenum_Day7,Penicillium_Wisconsin_54,-0.03035088859623336
Feces_Day1,Penicillium_Wisconsin_54,-0.09421711754236695
Feces_Day21,Penicillium_Wisconsin_54,0.19100508558042106
Feces_Day35,Penicillium_Wisconsin_54,-0.17907708390954702
Feces_Day7,Penicillium_Wisconsin_54,-0.42891955435453943
Cecum_Day1,Purpureocillium_gca_001653265.ASM165326v1,0.021458889914677037
Cecum_Day21,Purpureocillium_gca_001653265.ASM165326v1,0.3361110196616033
Cecum_Day35,Purpureocillium_gca_001653265.ASM165326v1,0.5524755113200126
Cecum_Day7,Purpureocillium_gca_001653265.ASM165326v1,0.19073227557253714
Duodenum_Day21,Purpureocillium_gca_001653265.ASM165326v1,-0.21876759778857613
Duodenum_Day35,Purpureocillium_gca_001653265.ASM165326v1,-0.013552420719407099
Duodenum_Day7,Purpureocillium_gca_001653265.ASM165326v1,-0.05646978968975702
Feces_Day1,Purpureocillium_gca_001653265.ASM165326v1,-0.23279979221478087
Feces_Day21,Purpureocillium_gca_001653265.ASM165326v1,0.28478630433154484
Feces_Day35,Purpureocillium_gca_001653265.ASM165326v1,-0.09615169374542432
Feces_Day7,Purpureocillium_gca_001653265.ASM165326v1,-0.585142026340844
Cecum_Day1,Purpureocillium_gca_003144605.ASM314460v1,-0.001697617423884079
Cecum_Day21,Purpureocillium_gca_003144605.ASM314460v1,0.26896211483126686
Cecum_Day35,Purpureocillium_gca_003144605.ASM314460v1,0.738643027099487
Cecum_Day7,Purpureocillium_gca_003144605.ASM314460v1,-0.029748550288261066
Duodenum_Day21,Purpureocillium_gca_003144605.ASM314460v1,-0.03451680339087382
Duodenum_Day35,Purpureocillium_gca_003144605.ASM314460v1,0.08233682642022355
Duodenum_Day7,Purpureocillium_gca_003144605.ASM314460v1,-0.046654060128728414
Feces_Day1,Purpureocillium_gca_003144605.ASM314460v1,-0.4227588421709827
Feces_Day21,Purpureocillium_gca_003144605.ASM314460v1,0.2040985469069958
Feces_Day35,Purpureocillium_gca_003144605.ASM314460v1,0.1888714156586513
Feces_Day7,Purpureocillium_gca_003144605.ASM314460v1,-0.50317870722896
Cecum_Day1,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.04325102122236402
Cecum_Day21,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,0.3170312204319652
Cecum_Day35,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,0.7800786358695799
Cecum_Day7,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.03869386346455639
Duodenum_Day21,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.06546128174521382
Duodenum_Day35,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.017304548594505587
Duodenum_Day7,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.5733755776173879
Feces_Day1,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.15920754498623202
Feces_Day21,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,0.1042884781891329
Feces_Day35,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.09206510517725586
Feces_Day7,Rhizopus_atcc_52813_gca_002708625.Rhimi1_1,-0.47200689019178754
Cecum_Day1,Rhizopus_CBS_357.93_GCA_003325435.1,0.11668328904058756
Cecum_Day21,Rhizopus_CBS_357.93_GCA_003325435.1,0.31537034156714494
Cecum_Day35,Rhizopus_CBS_357.93_GCA_003325435.1,0.7623864009989794
Cecum_Day7,Rhizopus_CBS_357.93_GCA_003325435.1,0.06774498040054167
Duodenum_Day21,Rhizopus_CBS_357.93_GCA_003325435.1,-0.0678478239673681
Duodenum_Day35,Rhizopus_CBS_357.93_GCA_003325435.1,0.03215514145361764
Duodenum_Day7,Rhizopus_CBS_357.93_GCA_003325435.1,-0.2623068035245555
Feces_Day1,Rhizopus_CBS_357.93_GCA_003325435.1,-0.2941450182460814
Feces_Day21,Rhizopus_CBS_357.93_GCA_003325435.1,0.24461201282511658
Feces_Day35,Rhizopus_CBS_357.93_GCA_003325435.1,-0.18737920679064146
Feces_Day7,Rhizopus_CBS_357.93_GCA_003325435.1,-0.6114390973203856
Cecum_Day1,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.10936237773307189
Cecum_Day21,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.3215944512430191
Cecum_Day35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.7698810779960519
Cecum_Day7,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.13009338277254034
Duodenum_Day21,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.0026061764347202754
Duodenum_Day35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.0029537854767411886
Duodenum_Day7,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,-0.08238237044495111
Feces_Day1,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,-0.3434319367369927
Feces_Day21,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.37427627087361914
Feces_Day35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.16180006056800034
Feces_Day7,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,-0.5032940398622401
Cecum_Day1,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.06894858639769019
Cecum_Day21,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.32543550885644335
Cecum_Day35,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.827777915373672
Cecum_Day7,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.12516833386813553
Duodenum_Day21,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,-0.022410058013111023
Duodenum_Day35,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.09876917870470248
Duodenum_Day7,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.05494237472508301
Feces_Day1,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,-0.2846156506820594
Feces_Day21,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,0.0031846046440415776
Feces_Day35,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,-0.3434372993781991
Feces_Day7,Rhizopus_var_microsporus_gca_002083745.Rhimi_ATCC52814_1,-0.5202954016230013
Cecum_Day1,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.07325993977207634
Cecum_Day21,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.176255752489481
Cecum_Day35,Rhodotorula_CCFEE_5036_GCA_005059875.1,0.47297469967917505
Cecum_Day7,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.30796495481117603
Duodenum_Day21,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.009090091304364556
Duodenum_Day35,Rhodotorula_CCFEE_5036_GCA_005059875.1,0.027382726621951736
Duodenum_Day7,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.09404378634351618
Feces_Day1,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.18765546653451892
Feces_Day21,Rhodotorula_CCFEE_5036_GCA_005059875.1,0.08352820686949292
Feces_Day35,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.1674464099899291
Feces_Day7,Rhodotorula_CCFEE_5036_GCA_005059875.1,-0.5144265153795777
Cecum_Day1,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.10643821123681407
Cecum_Day21,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.307232752247546
Cecum_Day35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.5220190469654076
Cecum_Day7,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.11506748945049972
Duodenum_Day21,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.007936165741658119
Duodenum_Day35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.03881032601746748
Duodenum_Day7,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.06096486260103706
Feces_Day1,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.2666823050528113
Feces_Day21,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.2236376287765074
Feces_Day35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.2622970060481671
Feces_Day7,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.35089919882734133
Cecum_Day1,Rhodotorula_gca_002922495.ASM292249v1,-0.49793960070256293
Cecum_Day21,Rhodotorula_gca_002922495.ASM292249v1,0.3111266328619453
Cecum_Day35,Rhodotorula_gca_002922495.ASM292249v1,0.36226919794737555
Cecum_Day7,Rhodotorula_gca_002922495.ASM292249v1,0.09354365297269607
Duodenum_Day21,Rhodotorula_gca_002922495.ASM292249v1,0.07591360810332093
Duodenum_Day35,Rhodotorula_gca_002922495.ASM292249v1,-0.012557494159510352
Duodenum_Day7,Rhodotorula_gca_002922495.ASM292249v1,-0.627383320720132
Feces_Day1,Rhodotorula_gca_002922495.ASM292249v1,-0.23169378889016423
Feces_Day21,Rhodotorula_gca_002922495.ASM292249v1,0.33364435721408636
Feces_Day35,Rhodotorula_gca_002922495.ASM292249v1,0.054040064963816636
Feces_Day7,Rhodotorula_gca_002922495.ASM292249v1,-0.6060083811240511
Cecum_Day1,Rhodotorula_NBRC10032_GCA_007990605.1,-0.09752014429775935
Cecum_Day21,Rhodotorula_NBRC10032_GCA_007990605.1,0.3229940033409089
Cecum_Day35,Rhodotorula_NBRC10032_GCA_007990605.1,0.7480655571879888
Cecum_Day7,Rhodotorula_NBRC10032_GCA_007990605.1,0.034456535644926456
Duodenum_Day21,Rhodotorula_NBRC10032_GCA_007990605.1,-0.1749514814772224
Duodenum_Day35,Rhodotorula_NBRC10032_GCA_007990605.1,0.029615401812004283
Duodenum_Day7,Rhodotorula_NBRC10032_GCA_007990605.1,-0.1897121785636613
Feces_Day1,Rhodotorula_NBRC10032_GCA_007990605.1,-0.2517786845900236
Feces_Day21,Rhodotorula_NBRC10032_GCA_007990605.1,0.2504887444620616
Feces_Day35,Rhodotorula_NBRC10032_GCA_007990605.1,-0.16450357887176748
Feces_Day7,Rhodotorula_NBRC10032_GCA_007990605.1,-0.5398371992747848
Cecum_Day1,Rhodotorula_NP11_GCF_000320785.1,0.11152324974629568
Cecum_Day21,Rhodotorula_NP11_GCF_000320785.1,0.22386131367636608
Cecum_Day35,Rhodotorula_NP11_GCF_000320785.1,0.4416573772111214
Cecum_Day7,Rhodotorula_NP11_GCF_000320785.1,0.17541725010749443
Duodenum_Day21,Rhodotorula_NP11_GCF_000320785.1,-0.02477257223510998
Duodenum_Day35,Rhodotorula_NP11_GCF_000320785.1,0.0025362316223271897
Duodenum_Day7,Rhodotorula_NP11_GCF_000320785.1,-0.04926697795619672
Feces_Day1,Rhodotorula_NP11_GCF_000320785.1,-0.15852508928223807
Feces_Day21,Rhodotorula_NP11_GCF_000320785.1,0.040881385162869543
Feces_Day35,Rhodotorula_NP11_GCF_000320785.1,0.09565856488938307
Feces_Day7,Rhodotorula_NP11_GCF_000320785.1,-0.567280333078344
Cecum_Day1,Rhodotorula_UCD,-0.07828838988832709
Cecum_Day21,Rhodotorula_UCD,0.31786440649127634
Cecum_Day35,Rhodotorula_UCD,0.5901315762918415
Cecum_Day7,Rhodotorula_UCD,0.14775831101295567
Duodenum_Day21,Rhodotorula_UCD,0.006495008683752079
Duodenum_Day35,Rhodotorula_UCD,0.0043293965659305655
Duodenum_Day7,Rhodotorula_UCD,-0.15919782778155733
Feces_Day1,Rhodotorula_UCD,-0.018824050286624594
Feces_Day21,Rhodotorula_UCD,0.1952070849799603
Feces_Day35,Rhodotorula_UCD,0.0868010085210642
Feces_Day7,Rhodotorula_UCD,-0.47439691175721355
Cecum_Day1,Saccharomyces_AWRI1631_GCA_000182175.1,0.11683365822669378
Cecum_Day21,Saccharomyces_AWRI1631_GCA_000182175.1,0.30907870035291873
Cecum_Day35,Saccharomyces_AWRI1631_GCA_000182175.1,0.7976757778899992
Cecum_Day7,Saccharomyces_AWRI1631_GCA_000182175.1,0.06925607135693967
Duodenum_Day21,Saccharomyces_AWRI1631_GCA_000182175.1,-0.011876369509735696
Duodenum_Day35,Saccharomyces_AWRI1631_GCA_000182175.1,-0.01279935530701204
Duodenum_Day7,Saccharomyces_AWRI1631_GCA_000182175.1,-0.11370386843509639
Feces_Day1,Saccharomyces_AWRI1631_GCA_000182175.1,-0.07811419910348949
Feces_Day21,Saccharomyces_AWRI1631_GCA_000182175.1,0.18857242109472594
Feces_Day35,Saccharomyces_AWRI1631_GCA_000182175.1,0.001972900946441314
Feces_Day7,Saccharomyces_AWRI1631_GCA_000182175.1,-0.5853070690966016
Cecum_Day1,Saccharomyces_gca_001298625.SEUB3.0,-0.09963628560293936
Cecum_Day21,Saccharomyces_gca_001298625.SEUB3.0,0.3034193825347109
Cecum_Day35,Saccharomyces_gca_001298625.SEUB3.0,0.4223059335896353
Cecum_Day7,Saccharomyces_gca_001298625.SEUB3.0,0.09917388452898246
Duodenum_Day21,Saccharomyces_gca_001298625.SEUB3.0,0.04400153940624474
Duodenum_Day35,Saccharomyces_gca_001298625.SEUB3.0,0.1632262346019897
Duodenum_Day7,Saccharomyces_gca_001298625.SEUB3.0,-0.023286173376562136
Feces_Day1,Saccharomyces_gca_001298625.SEUB3.0,-0.23546944181216523
Feces_Day21,Saccharomyces_gca_001298625.SEUB3.0,0.41720435849845616
Feces_Day35,Saccharomyces_gca_001298625.SEUB3.0,-0.04538457314216138
Feces_Day7,Saccharomyces_gca_001298625.SEUB3.0,-0.5251818513729263
Cecum_Day1,Saccharomyces_gca_001634645.GLBRCY22,0.08436152895282589
Cecum_Day21,Saccharomyces_gca_001634645.GLBRCY22,0.05137815838990978
