taxon,sample_id,tolerance,reaction,flux,abundance,metabolite,direction
Lactobacillus,Duodenum_Day14,1e-06,EX_diact(e),0.012592554033528727,0.44403892944038925,diact[e],export
Lactobacillus,Duodenum_Day14,1e-06,EX_btd_RR(e),0.012090025273118357,0.44403892944038925,btd_RR[e],export
Lactobacillus,Duodenum_Day14,1e-06,EX_actn_R(e),0.012338561279584105,0.44403892944038925,actn_R[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_orn(e),-38.65786544172599,0.03771289537712895,orn[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_his_L(e),9.56817270382224,0.03771289537712895,his_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ocdca(e),34.301940356217074,0.03771289537712895,ocdca[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_taur(e),0.019821446537657075,0.03771289537712895,taur[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_gln_L(e),-69.44809982984599,0.03771289537712895,gln_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_o2(e),-91.21333986611685,0.03771289537712895,o2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_acnam(e),51.48344909935454,0.03771289537712895,acnam[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn185(e),-9.638789621629971e-05,0.03771289537712895,MGlcn185[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn66(e),0.04144568558039947,0.03771289537712895,MGlcn66[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_gly(e),-52.39259899294675,0.03771289537712895,gly[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_trp_L(e),0.012653706240820338,0.03771289537712895,trp_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_urea(e),-14.507734388021735,0.03771289537712895,urea[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ttdca(e),14.90353280768771,0.03771289537712895,ttdca[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_h2s(e),-43.355381618613904,0.03771289537712895,h2s[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_thm(e),2.28928556764024e-06,0.03771289537712895,thm[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_fuc_L(e),0.02506015936598445,0.03771289537712895,fuc_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_succ(e),-23.913531520537575,0.03771289537712895,succ[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn175(e),-0.10561156989975079,0.03771289537712895,MGlcn175[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_glu_L(e),-75.22802160543856,0.03771289537712895,glu_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_pi(e),64.72096366508868,0.03771289537712895,pi[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_dgsn(e),-71.42944020370942,0.03771289537712895,dgsn[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_C02528(e),0.019821446537657075,0.03771289537712895,C02528[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_thymd(e),0.0038885937330910073,0.03771289537712895,thymd[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn174(e),-0.07734267578117704,0.03771289537712895,MGlcn174[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_pro_L(e),86.65343549314296,0.03771289537712895,pro_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_gua(e),238.3597754915593,0.03771289537712895,gua[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_so4(e),-2.932793552345987e-05,0.03771289537712895,so4[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_glyc3p(e),-64.66647180560895,0.03771289537712895,glyc3p[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_lys_L(e),0.052717424861709904,0.03771289537712895,lys_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ribflv(e),28.032491495770834,0.03771289537712895,ribflv[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_hxan(e),9.23450361062704,0.03771289537712895,hxan[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn178(e),-0.014674053142218852,0.03771289537712895,MGlcn178[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ca2(e),-2.9325117142806395e-05,0.03771289537712895,ca2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_cgly(e),-0.006716085329707623,0.03771289537712895,cgly[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_co2(e),499.60543030462406,0.03771289537712895,co2[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn18(e),0.009075369801781783,0.03771289537712895,MGlcn18[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_h2o(e),-43.9496785825257,0.03771289537712895,h2o[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_cl(e),-2.9325120727535734e-05,0.03771289537712895,cl[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_csn(e),-8.006364112567615,0.03771289537712895,csn[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_no2(e),-3.8090463538223984,0.03771289537712895,no2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_for(e),172.02252999350887,0.03771289537712895,for[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn151(e),-0.030115118969720193,0.03771289537712895,MGlcn151[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_val_L(e),41.51681884660387,0.03771289537712895,val_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn126(e),0.011044898885162599,0.03771289537712895,MGlcn126[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_h(e),110.38763875240824,0.03771289537712895,h[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_glyc(e),-70.88822860591371,0.03771289537712895,glyc[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn5(e),-0.03339590836900248,0.03771289537712895,MGlcn5[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_gal(e),0.5837625965633827,0.03771289537712895,gal[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_cholate(e),-14.20661884577674,0.03771289537712895,cholate[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn108(e),-5.1349473651048476e-05,0.03771289537712895,MGlcn108[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_asn_L(e),-39.39257132935603,0.03771289537712895,asn_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ura(e),165.23985186634954,0.03771289537712895,ura[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_fe2(e),-2.9325209623221994e-05,0.03771289537712895,fe2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_mg2(e),-2.9388737762188967e-05,0.03771289537712895,mg2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_nac(e),26.890570789239707,0.03771289537712895,nac[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_xan(e),-47.31545219778645,0.03771289537712895,xan[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_nh4(e),54.11006317132426,0.03771289537712895,nh4[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_cobalt2(e),-2.9933300102503357e-05,0.03771289537712895,cobalt2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ile_L(e),24.372589025638018,0.03771289537712895,ile_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_spmd(e),-8.040845525589765e-06,0.03771289537712895,spmd[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn166(e),0.026651579836851732,0.03771289537712895,MGlcn166[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn14(e),0.06903053718202765,0.03771289537712895,MGlcn14[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn119(e),-5.901725736719752e-05,0.03771289537712895,MGlcn119[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_asp_L(e),-53.12334340450142,0.03771289537712895,asp_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_lac_L(e),75.28473704235215,0.03771289537712895,lac_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_hdca(e),22.85827806130137,0.03771289537712895,hdca[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ddca(e),-63.570088561239665,0.03771289537712895,ddca[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_cys_L(e),20.613274435448854,0.03771289537712895,cys_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_26dap_M(e),0.033065332387474757,0.03771289537712895,26dap_M[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ac(e),535.2566238903147,0.03771289537712895,ac[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn162(e),-3.7189539148905296e-05,0.03771289537712895,MGlcn162[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_etoh(e),-27.17836290589661,0.03771289537712895,etoh[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn183(e),-0.00019102164316806152,0.03771289537712895,MGlcn183[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_phe_L(e),74.01172132067116,0.03771289537712895,phe_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_zn2(e),-2.8749729635503866e-05,0.03771289537712895,zn2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_gthrd(e),-7.515338752313646,0.03771289537712895,gthrd[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn65(e),0.014675206336375266,0.03771289537712895,MGlcn65[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn12(e),0.2172534505433605,0.03771289537712895,MGlcn12[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn164(e),-0.0013179102000236641,0.03771289537712895,MGlcn164[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ala_L(e),622.7314057800204,0.03771289537712895,ala_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_but(e),-33.92153108702799,0.03771289537712895,but[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn100(e),-0.22911080211225016,0.03771289537712895,MGlcn100[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_thr_L(e),-67.8033903973532,0.03771289537712895,thr_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_nmn(e),-0.03852791871167356,0.03771289537712895,nmn[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_2hyoxplac(e),0.1221126526192343,0.03771289537712895,2hyoxplac[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn64(e),0.02478003173241194,0.03771289537712895,MGlcn64[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn13(e),-0.06900111516066033,0.03771289537712895,MGlcn13[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn176(e),-0.024688213111613466,0.03771289537712895,MGlcn176[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_leu_L(e),10.409377097987282,0.03771289537712895,leu_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn4(e),0.029886732211830507,0.03771289537712895,MGlcn4[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_acgam(e),-14.132281571460112,0.03771289537712895,acgam[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_3mop(e),-15.562028934637812,0.03771289537712895,3mop[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn165(e),-0.011102850773539095,0.03771289537712895,MGlcn165[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_adn(e),-82.43134641261342,0.03771289537712895,adn[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn68(e),-0.16067302843530926,0.03771289537712895,MGlcn68[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_h2(e),54.16681134703213,0.03771289537712895,h2[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_mn2(e),-2.9325119940403063e-05,0.03771289537712895,mn2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_tyr_L(e),-73.80652163719267,0.03771289537712895,tyr_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_dad_2(e),-80.2175480762575,0.03771289537712895,dad_2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_core3(e),-0.21525357305837495,0.03771289537712895,core3[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_arg_L(e),-79.30855747539621,0.03771289537712895,arg_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_dcyt(e),-73.78676334769914,0.03771289537712895,dcyt[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn67(e),-0.2297277218699919,0.03771289537712895,MGlcn67[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_pydxn(e),0.0018677726531328045,0.03771289537712895,pydxn[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_k(e),-2.9497102632260006e-05,0.03771289537712895,k[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ppa(e),186.73705761604933,0.03771289537712895,ppa[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_lac_D(e),30.325106552370357,0.03771289537712895,lac_D[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_fol(e),0.0008640599558624864,0.03771289537712895,fol[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_mnl(e),-83.78287146152779,0.03771289537712895,mnl[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_acald(e),-16.08080504312637,0.03771289537712895,acald[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_Tn_antigen(e),0.8295117982595399,0.03771289537712895,Tn_antigen[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_rib_D(e),-45.67213891756177,0.03771289537712895,rib_D[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_fe3(e),-2.93251231253534e-05,0.03771289537712895,fe3[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_fru(e),-81.41188951445693,0.03771289537712895,fru[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn3(e),0.05848431077676006,0.03771289537712895,MGlcn3[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ser_L(e),-69.53178962332973,0.03771289537712895,ser_L[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn2(e),-0.058744067583855135,0.03771289537712895,MGlcn2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_gcald(e),-83.28339289703098,0.03771289537712895,gcald[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_ptrc(e),85.32967686875902,0.03771289537712895,ptrc[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_MGlcn177(e),-0.07056570861931301,0.03771289537712895,MGlcn177[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_cu2(e),-2.93251209471702e-05,0.03771289537712895,cu2[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_sTn_antigen(e),-8.031710715528504e-05,0.03771289537712895,sTn_antigen[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_cytd(e),-83.40663008673863,0.03771289537712895,cytd[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_12ppd_S(e),0.09087147225144629,0.03771289537712895,12ppd_S[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_fum(e),-14.954518785730738,0.03771289537712895,fum[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_met_L(e),18.73073529286724,0.03771289537712895,met_L[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ade(e),33.82465672650844,0.03771289537712895,ade[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_sheme(e),-1.6115695962689386e-05,0.03771289537712895,sheme[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_2obut(e),-43.79662406012701,0.03771289537712895,2obut[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_pheme(e),-1.6115697301444827e-05,0.03771289537712895,pheme[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_12dhchol(e),14.20661884569601,0.03771289537712895,12dhchol[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_ncam(e),-26.852071993421344,0.03771289537712895,ncam[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_gthox(e),3.7576683254395573,0.03771289537712895,gthox[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_amp(e),-0.01608972914261042,0.03771289537712895,amp[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_rbflvrd(e),-28.031165677120345,0.03771289537712895,rbflvrd[e],import
Ruminococcus,Duodenum_Day14,1e-06,EX_mqn8(e),0.08256829659717096,0.03771289537712895,mqn8[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_Lcystin(e),2.008650869014698,0.03771289537712895,Lcystin[e],export
Ruminococcus,Duodenum_Day14,1e-06,EX_tdchola(e),-0.019821446537657075,0.03771289537712895,tdchola[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_tym(e),0.00905247206321788,0.8085867620751341,tym[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_orn(e),17.587477418092984,0.8085867620751341,orn[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_his_L(e),0.572435225765429,0.8085867620751341,his_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_ocdca(e),-3.636273968117811,0.8085867620751341,ocdca[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_taur(e),0.0007464007596669702,0.8085867620751341,taur[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_gln_L(e),8.50885669443505,0.8085867620751341,gln_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_o2(e),23.559264036717465,0.8085867620751341,o2[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_acnam(e),-0.2837078991248078,0.8085867620751341,acnam[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn185(e),0.000504006561823846,0.8085867620751341,MGlcn185[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn66(e),0.0033952973121432694,0.8085867620751341,MGlcn66[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_gly(e),-0.7589767406105211,0.8085867620751341,gly[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_glcur(e),-1.625617348315348e-05,0.8085867620751341,glcur[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_trp_L(e),-0.0004994033052654869,0.8085867620751341,trp_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_urea(e),13.252780741055838,0.8085867620751341,urea[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_ttdca(e),3.8721805745784037,0.8085867620751341,ttdca[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_h2s(e),12.6408920737528,0.8085867620751341,h2s[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_thm(e),5.45228703637791e-06,0.8085867620751341,thm[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_fuc_L(e),0.0012064317106394828,0.8085867620751341,fuc_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_succ(e),-83.85764733722142,0.8085867620751341,succ[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn175(e),-0.0021073713248955447,0.8085867620751341,MGlcn175[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_glu_L(e),18.094839003539793,0.8085867620751341,glu_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_4abut(e),-54.20887270097427,0.8085867620751341,4abut[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_pi(e),-13.814558519708802,0.8085867620751341,pi[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_glyclt(e),-11.389476242034348,0.8085867620751341,glyclt[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_dgsn(e),3.570797696639833,0.8085867620751341,dgsn[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_C02528(e),0.0007463987553680702,0.8085867620751341,C02528[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_thymd(e),-0.00019392090518954408,0.8085867620751341,thymd[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_cit(e),14.658815653833528,0.8085867620751341,cit[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn174(e),-0.0023085373974881256,0.8085867620751341,MGlcn174[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_pro_L(e),10.576504349238744,0.8085867620751341,pro_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_gua(e),-34.63551151924454,0.8085867620751341,gua[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_so4(e),-0.00019026285056369434,0.8085867620751341,so4[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_glyc3p(e),13.807416900004936,0.8085867620751341,glyc3p[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_lys_L(e),-0.0058317720188491365,0.8085867620751341,lys_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_ribflv(e),-0.00020531924750218536,0.8085867620751341,ribflv[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_hxan(e),-2.656168208242541,0.8085867620751341,hxan[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn178(e),-0.0010641339517315574,0.8085867620751341,MGlcn178[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_ca2(e),-0.00019106473168028446,0.8085867620751341,ca2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_cgly(e),-0.0002909707177124773,0.8085867620751341,cgly[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_2ddglcn(e),8.119718485234862e-06,0.8085867620751341,2ddglcn[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_co2(e),-70.55378784254036,0.8085867620751341,co2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn18(e),0.0020493614575614453,0.8085867620751341,MGlcn18[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_h2o(e),15.499477861155476,0.8085867620751341,h2o[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_cl(e),-0.00019108780046316864,0.8085867620751341,cl[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_csn(e),1.7433847168044414,0.8085867620751341,csn[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_for(e),-26.059269342084153,0.8085867620751341,for[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn151(e),-0.0012919966809424694,0.8085867620751341,MGlcn151[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_val_L(e),-3.4741661045382,0.8085867620751341,val_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn126(e),0.000828474018203622,0.8085867620751341,MGlcn126[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_h(e),347.5096620144311,0.8085867620751341,h[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_glyc(e),20.51568429303071,0.8085867620751341,glyc[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn5(e),-0.0008427996279572854,0.8085867620751341,MGlcn5[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_gal(e),-0.01649066751677644,0.8085867620751341,gal[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_cholate(e),12.322184635930329,0.8085867620751341,cholate[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn108(e),-0.001379964827147377,0.8085867620751341,MGlcn108[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_asn_L(e),15.318624402717823,0.8085867620751341,asn_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_ura(e),-14.543852790073283,0.8085867620751341,ura[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_fe2(e),-0.0002786832309127771,0.8085867620751341,fe2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_mg2(e),-0.00013840484984972159,0.8085867620751341,mg2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_ala_D(e),-83.66110233902054,0.8085867620751341,ala_D[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_gsn(e),-0.001975687801304078,0.8085867620751341,gsn[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_nac(e),-1.92027337023057,0.8085867620751341,nac[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_xan(e),3.1276915314015463,0.8085867620751341,xan[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_4hbz(e),0.004919293442864324,0.8085867620751341,4hbz[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_nh4(e),-14.94670551648005,0.8085867620751341,nh4[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_cobalt2(e),-0.00014602940221054145,0.8085867620751341,cobalt2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_ile_L(e),0.6295509670991678,0.8085867620751341,ile_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_uri(e),-7.967918613822892,0.8085867620751341,uri[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn166(e),0.0018465568647950269,0.8085867620751341,MGlcn166[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn14(e),0.003708971516622557,0.8085867620751341,MGlcn14[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn119(e),-0.0007001731054553054,0.8085867620751341,MGlcn119[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_asp_L(e),16.59674007375356,0.8085867620751341,asp_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_lac_L(e),-51.1407580187066,0.8085867620751341,lac_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_hdca(e),-3.4700420953152653,0.8085867620751341,hdca[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_ddca(e),-0.21280256317352458,0.8085867620751341,ddca[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_acgal(e),0.05008952130588127,0.8085867620751341,acgal[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_cys_L(e),-10.87006553304954,0.8085867620751341,cys_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_26dap_M(e),0.0009056906613144058,0.8085867620751341,26dap_M[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_ac(e),-70.16387759126906,0.8085867620751341,ac[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_etoh(e),18.955666397312203,0.8085867620751341,etoh[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn183(e),-0.0004987959035563594,0.8085867620751341,MGlcn183[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_phe_L(e),-13.036576273418087,0.8085867620751341,phe_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_zn2(e),-0.00015730689089156014,0.8085867620751341,zn2[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn65(e),0.001065260648531981,0.8085867620751341,MGlcn65[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn12(e),0.005611851024330564,0.8085867620751341,MGlcn12[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn164(e),4.1491704579979904e-05,0.8085867620751341,MGlcn164[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_ala_L(e),-88.45031893633266,0.8085867620751341,ala_L[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn100(e),-0.008069957345224366,0.8085867620751341,MGlcn100[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_thr_L(e),18.859371598155956,0.8085867620751341,thr_L[e],export
Lactobacillus,Duodenum_Day21,1e-06,EX_nmn(e),-0.005947963188357435,0.8085867620751341,nmn[e],import
Lactobacillus,Duodenum_Day21,1e-06,EX_MGlcn64(e),0.0017949151396278787,0.8085867620751341,MGlcn64[e],export
